id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
13791,2022/4/25,2022/4/25,台北市,內湖區,113,855
13792,2022/4/25,2022/4/25,台北市,大同區,74,822
13793,2022/4/25,2022/4/25,台北市,松山區,110,727
13794,2022/4/25,2022/4/25,台北市,中正區,88,717
13795,2022/4/25,2022/4/25,台北市,南港區,58,451
13796,2022/4/25,2022/4/25,台南市,全區,89,664
13797,2022/4/25,2022/4/25,台南市,永康區,13,117
13798,2022/4/25,2022/4/25,台南市,安南區,9,70
13799,2022/4/25,2022/4/25,台南市,東區,8,56
13800,2022/4/25,2022/4/25,台南市,北區,8,44
13801,2022/4/25,2022/4/25,台南市,新營區,3,40
13802,2022/4/25,2022/4/25,台南市,仁德區,5,31
13803,2022/4/25,2022/4/25,台南市,歸仁區,2,30
13804,2022/4/25,2022/4/25,台南市,善化區,2,28
13805,2022/4/25,2022/4/25,台南市,安平區,5,27
13806,2022/4/25,2022/4/25,台南市,南區,2,26
13807,2022/4/25,2022/4/25,台南市,佳里區,6,22
13808,2022/4/25,2022/4/25,台南市,中西區,4,20
13809,2022/4/25,2022/4/25,台南市,新市區,1,17
13810,2022/4/25,2022/4/25,台南市,西港區,2,12
13811,2022/4/25,2022/4/25,台南市,柳營區,1,10
13812,2022/4/25,2022/4/25,台南市,麻豆區,1,10
13813,2022/4/25,2022/4/25,台南市,將軍區,2,8
13814,2022/4/25,2022/4/25,台南市,玉井區,1,7
13815,2022/4/25,2022/4/25,台南市,新化區,4,7
13816,2022/4/25,2022/4/25,台南市,大內區,2,6
13817,2022/4/25,2022/4/25,台南市,六甲區,1,5
13818,2022/4/25,2022/4/25,台南市,後壁區,1,5
13819,2022/4/25,2022/4/25,台南市,北門區,1,3
13820,2022/4/25,2022/4/25,台南市,下營區,1,2
13821,2022/4/25,2022/4/25,台南市,學甲區,1,2
13822,2022/4/25,2022/4/25,台南市,關廟區,2,2
13823,2022/4/25,2022/4/25,台南市,左鎮區,1,1
13824,2022/4/25,2022/4/25,台東縣,全區,40,315
13825,2022/4/25,2022/4/25,台東縣,成功鎮,10,127
13826,2022/4/25,2022/4/25,台東縣,台東市,19,103
13827,2022/4/25,2022/4/25,台東縣,卑南鄉,3,24
13828,2022/4/25,2022/4/25,台東縣,池上鄉,2,10
13829,2022/4/25,2022/4/25,台東縣,鹿野鄉,1,6
13830,2022/4/25,2022/4/25,台東縣,東河鄉,1,5
13831,2022/4/25,2022/4/25,台東縣,綠島鄉,1,5
13832,2022/4/25,2022/4/25,台東縣,關山鎮,2,4
13833,2022/4/25,2022/4/25,台東縣,長濱鄉,1,3
13834,2022/4/25,2022/4/25,嘉義市,全區,6,87
13835,2022/4/25,2022/4/25,嘉義市,西區,3,61
13836,2022/4/25,2022/4/25,嘉義市,東區,3,26
13837,2022/4/25,2022/4/25,嘉義縣,全區,28,161
13838,2022/4/25,2022/4/25,嘉義縣,大林鎮,2,41
13839,2022/4/25,2022/4/25,嘉義縣,太保市,10,34
13840,2022/4/25,2022/4/25,嘉義縣,水上鄉,7,27
13841,2022/4/25,2022/4/25,嘉義縣,民雄鄉,3,15
13842,2022/4/25,2022/4/25,嘉義縣,中埔鄉,1,4
13843,2022/4/25,2022/4/25,嘉義縣,竹崎鄉,1,4
13844,2022/4/25,2022/4/25,嘉義縣,新港鄉,1,3
13845,2022/4/25,2022/4/25,嘉義縣,大埔鄉,2,2
13846,2022/4/25,2022/4/25,嘉義縣,義竹鄉,1,1
13847,2022/4/25,2022/4/25,基隆市,全區,425,3380
13848,2022/4/25,2022/4/25,基隆市,中正區,86,639
13849,2022/4/25,2022/4/25,基隆市,安樂區,91,624
13850,2022/4/25,2022/4/25,基隆市,仁愛區,60,621
13851,2022/4/25,2022/4/25,基隆市,信義區,85,574
13852,2022/4/25,2022/4/25,基隆市,中山區,40,399
13853,2022/4/25,2022/4/25,基隆市,暖暖區,31,283
13854,2022/4/25,2022/4/25,基隆市,七堵區,32,239
13855,2022/4/25,2022/4/25,境外移入,全區,72,10562
13856,2022/4/25,2022/4/25,境外移入,空值,72,10562
13857,2022/4/25,2022/4/25,宜蘭縣,全區,127,1373
13858,2022/4/25,2022/4/25,宜蘭縣,冬山鄉,14,331
13859,2022/4/25,2022/4/25,宜蘭縣,宜蘭市,16,200
13860,2022/4/25,2022/4/25,宜蘭縣,羅東鎮,15,190
13861,2022/4/25,2022/4/25,宜蘭縣,南澳鄉,13,169
13862,2022/4/25,2022/4/25,宜蘭縣,頭城鎮,11,98
13863,2022/4/25,2022/4/25,宜蘭縣,礁溪鄉,16,97
13864,2022/4/25,2022/4/25,宜蘭縣,五結鄉,7,86
13865,2022/4/25,2022/4/25,宜蘭縣,員山鄉,9,62
13866,2022/4/25,2022/4/25,宜蘭縣,蘇澳鎮,10,48
13867,2022/4/25,2022/4/25,宜蘭縣,三星鄉,11,47
13868,2022/4/25,2022/4/25,宜蘭縣,壯圍鄉,4,29
13869,2022/4/25,2022/4/25,宜蘭縣,大同鄉,1,16
13870,2022/4/25,2022/4/25,屏東縣,全區,76,491
13871,2022/4/25,2022/4/25,屏東縣,東港鎮,13,90
13872,2022/4/25,2022/4/25,屏東縣,屏東市,20,85
13873,2022/4/25,2022/4/25,屏東縣,九如鄉,4,39
13874,2022/4/25,2022/4/25,屏東縣,潮州鎮,1,25
13875,2022/4/25,2022/4/25,屏東縣,恆春鎮,6,24
13876,2022/4/25,2022/4/25,屏東縣,里港鄉,3,23
13877,2022/4/25,2022/4/25,屏東縣,萬丹鄉,11,23
13878,2022/4/25,2022/4/25,屏東縣,琉球鄉,1,22
13879,2022/4/25,2022/4/25,屏東縣,枋寮鄉,1,18
13880,2022/4/25,2022/4/25,屏東縣,長治鄉,1,17
13881,2022/4/25,2022/4/25,屏東縣,枋山鄉,1,14
13882,2022/4/25,2022/4/25,屏東縣,新園鄉,1,12
13883,2022/4/25,2022/4/25,屏東縣,鹽埔鄉,1,11
13884,2022/4/25,2022/4/25,屏東縣,竹田鄉,4,10
13885,2022/4/25,2022/4/25,屏東縣,高樹鄉,1,6
13886,2022/4/25,2022/4/25,屏東縣,瑪家鄉,4,6
13887,2022/4/25,2022/4/25,屏東縣,車城鄉,1,4
13888,2022/4/25,2022/4/25,屏東縣,林邊鄉,1,4
13889,2022/4/25,2022/4/25,屏東縣,泰武鄉,1,3
13890,2022/4/25,2022/4/25,彰化縣,全區,80,662
13891,2022/4/25,2022/4/25,彰化縣,彰化市,35,142
13892,2022/4/25,2022/4/25,彰化縣,員林市,7,69
13893,2022/4/25,2022/4/25,彰化縣,鹿港鎮,5,47
13894,2022/4/25,2022/4/25,彰化縣,和美鎮,6,45
13895,2022/4/25,2022/4/25,彰化縣,二林鎮,1,24
13896,2022/4/25,2022/4/25,彰化縣,秀水鄉,3,24
13897,2022/4/25,2022/4/25,彰化縣,大村鄉,9,23
13898,2022/4/25,2022/4/25,彰化縣,永靖鄉,1,22
13899,2022/4/25,2022/4/25,彰化縣,花壇鄉,5,21
13900,2022/4/25,2022/4/25,彰化縣,福興鄉,2,20
13901,2022/4/25,2022/4/25,彰化縣,田中鎮,2,18
13902,2022/4/25,2022/4/25,彰化縣,北斗鎮,1,13
13903,2022/4/25,2022/4/25,彰化縣,埔鹽鄉,1,10
13904,2022/4/25,2022/4/25,彰化縣,溪州鄉,1,10
13905,2022/4/25,2022/4/25,彰化縣,二水鄉,1,3
13906,2022/4/25,2022/4/25,新北市,全區,2266,21905
13907,2022/4/25,2022/4/25,新北市,板橋區,295,3586
13908,2022/4/25,2022/4/25,新北市,中和區,312,2917
13909,2022/4/25,2022/4/25,新北市,三重區,292,2759
13910,2022/4/25,2022/4/25,新北市,新莊區,250,2310
13911,2022/4/25,2022/4/25,新北市,新店區,159,1470
13912,2022/4/25,2022/4/25,新北市,土城區,122,1317
13913,2022/4/25,2022/4/25,新北市,永和區,106,1086
13914,2022/4/25,2022/4/25,新北市,蘆洲區,96,977
13915,2022/4/25,2022/4/25,新北市,汐止區,134,953
13916,2022/4/25,2022/4/25,新北市,樹林區,74,802
13917,2022/4/25,2022/4/25,新北市,三峽區,67,744
13918,2022/4/25,2022/4/25,新北市,淡水區,101,630
13919,2022/4/25,2022/4/25,新北市,五股區,57,481
13920,2022/4/25,2022/4/25,新北市,瑞芳區,47,380
13921,2022/4/25,2022/4/25,新北市,林口區,42,366
13922,2022/4/25,2022/4/25,新北市,鶯歌區,30,352
13923,2022/4/25,2022/4/25,新北市,泰山區,26,310
13924,2022/4/25,2022/4/25,新北市,八里區,14,127
13925,2022/4/25,2022/4/25,新北市,深坑區,11,110
13926,2022/4/25,2022/4/25,新北市,金山區,7,60
13927,2022/4/25,2022/4/25,新北市,三芝區,11,37
13928,2022/4/25,2022/4/25,新北市,萬里區,4,32
13929,2022/4/25,2022/4/25,新北市,烏來區,7,26
13930,2022/4/25,2022/4/25,新北市,石門區,1,13
13931,2022/4/25,2022/4/25,新北市,雙溪區,1,11
13932,2022/4/25,2022/4/25,新竹市,全區,62,465
13933,2022/4/25,2022/4/25,新竹市,東區,33,201
13934,2022/4/25,2022/4/25,新竹市,北區,18,153
13935,2022/4/25,2022/4/25,新竹市,香山區,11,111
13936,2022/4/25,2022/4/25,新竹縣,全區,100,809
13937,2022/4/25,2022/4/25,新竹縣,竹北市,32,255
13938,2022/4/25,2022/4/25,新竹縣,竹東鎮,24,161
13939,2022/4/25,2022/4/25,新竹縣,新豐鄉,7,152
13940,2022/4/25,2022/4/25,新竹縣,湖口鄉,22,148
13941,2022/4/25,2022/4/25,新竹縣,新埔鎮,6,41
13942,2022/4/25,2022/4/25,新竹縣,關西鎮,3,20
13943,2022/4/25,2022/4/25,新竹縣,芎林鄉,2,11
13944,2022/4/25,2022/4/25,新竹縣,橫山鄉,2,5
13945,2022/4/25,2022/4/25,新竹縣,尖石鄉,2,3
13946,2022/4/25,2022/4/25,桃園市,全區,1165,7551
13947,2022/4/25,2022/4/25,桃園市,桃園區,349,1971
13948,2022/4/25,2022/4/25,桃園市,龜山區,163,1456
13949,2022/4/25,2022/4/25,桃園市,中壢區,200,1232
13950,2022/4/25,2022/4/25,桃園市,八德區,65,597
13951,2022/4/25,2022/4/25,桃園市,蘆竹區,117,551
13952,2022/4/25,2022/4/25,桃園市,平鎮區,85,437
13953,2022/4/25,2022/4/25,桃園市,楊梅區,71,322
13954,2022/4/25,2022/4/25,桃園市,大溪區,43,287
13955,2022/4/25,2022/4/25,桃園市,大園區,17,260
13956,2022/4/25,2022/4/25,桃園市,龍潭區,36,205
13957,2022/4/25,2022/4/25,桃園市,觀音區,3,159
13958,2022/4/25,2022/4/25,桃園市,新屋區,10,38
13959,2022/4/25,2022/4/25,桃園市,復興區,6,36
13960,2022/4/25,2022/4/25,澎湖縣,全區,3,16
13961,2022/4/25,2022/4/25,澎湖縣,湖西鄉,3,7
13962,2022/4/25,2022/4/25,花蓮縣,全區,215,1728
13963,2022/4/25,2022/4/25,花蓮縣,花蓮市,52,553
13964,2022/4/25,2022/4/25,花蓮縣,吉安鄉,79,522
13965,2022/4/25,2022/4/25,花蓮縣,秀林鄉,40,281
13966,2022/4/25,2022/4/25,花蓮縣,新城鄉,17,147
13967,2022/4/25,2022/4/25,花蓮縣,壽豐鄉,10,76
13968,2022/4/25,2022/4/25,花蓮縣,玉里鎮,5,50
13969,2022/4/25,2022/4/25,花蓮縣,萬榮鄉,6,41
13970,2022/4/25,2022/4/25,花蓮縣,瑞穗鄉,4,15
13971,2022/4/25,2022/4/25,花蓮縣,鳳林鎮,2,14
13972,2022/4/25,2022/4/25,苗栗縣,全區,33,793
13973,2022/4/25,2022/4/25,苗栗縣,竹南鎮,6,532
13974,2022/4/25,2022/4/25,苗栗縣,頭份市,12,114
13975,2022/4/25,2022/4/25,苗栗縣,苗栗市,6,38
13976,2022/4/25,2022/4/25,苗栗縣,後龍鎮,3,23
13977,2022/4/25,2022/4/25,苗栗縣,造橋鄉,1,21
13978,2022/4/25,2022/4/25,苗栗縣,泰安鄉,2,13
13979,2022/4/25,2022/4/25,苗栗縣,苑裡鎮,1,12
13980,2022/4/25,2022/4/25,苗栗縣,南庄鄉,1,5
13981,2022/4/25,2022/4/25,苗栗縣,三灣鄉,1,4
13982,2022/4/25,2022/4/25,金門縣,全區,9,28
13983,2022/4/25,2022/4/25,金門縣,金城鎮,2,11
13984,2022/4/25,2022/4/25,金門縣,烈嶼鄉,4,4
13985,2022/4/25,2022/4/25,金門縣,金寧鄉,3,3
13986,2022/4/25,2022/4/25,雲林縣,全區,29,311
13987,2022/4/25,2022/4/25,雲林縣,斗六市,3,80
13988,2022/4/25,2022/4/25,雲林縣,虎尾鎮,2,47
13989,2022/4/25,2022/4/25,雲林縣,褒忠鄉,5,47
13990,2022/4/25,2022/4/25,雲林縣,斗南鎮,4,27
13991,2022/4/25,2022/4/25,雲林縣,台西鄉,1,19
13992,2022/4/25,2022/4/25,雲林縣,麥寮鄉,2,14
13993,2022/4/25,2022/4/25,雲林縣,北港鎮,1,12
13994,2022/4/25,2022/4/25,雲林縣,西螺鎮,4,10
13995,2022/4/25,2022/4/25,雲林縣,古坑鄉,1,7
13996,2022/4/25,2022/4/25,雲林縣,莿桐鄉,3,6
13997,2022/4/25,2022/4/25,雲林縣,土庫鎮,1,5
13998,2022/4/25,2022/4/25,雲林縣,東勢鄉,1,5
13999,2022/4/25,2022/4/25,雲林縣,二崙鄉,1,3
14000,2022/4/25,2022/4/25,高雄市,全區,198,1807
14001,2022/4/25,2022/4/25,高雄市,三民區,33,261
14002,2022/4/25,2022/4/25,高雄市,鳳山區,29,260
14003,2022/4/25,2022/4/25,高雄市,前鎮區,14,144
14004,2022/4/25,2022/4/25,高雄市,左營區,18,136
14005,2022/4/25,2022/4/25,高雄市,鼓山區,12,122
14006,2022/4/25,2022/4/25,高雄市,苓雅區,11,120
14007,2022/4/25,2022/4/25,高雄市,小港區,11,96
14008,2022/4/25,2022/4/25,高雄市,大寮區,5,89
14009,2022/4/25,2022/4/25,高雄市,楠梓區,11,72
14010,2022/4/25,2022/4/25,高雄市,仁武區,9,70
14011,2022/4/25,2022/4/25,高雄市,新興區,9,70
14012,2022/4/25,2022/4/25,高雄市,前金區,5,51
14013,2022/4/25,2022/4/25,高雄市,岡山區,3,46
14014,2022/4/25,2022/4/25,高雄市,林園區,4,34
14015,2022/4/25,2022/4/25,高雄市,路竹區,10,32
14016,2022/4/25,2022/4/25,高雄市,美濃區,2,24
14017,2022/4/25,2022/4/25,高雄市,鳥松區,4,24
14018,2022/4/25,2022/4/25,高雄市,大樹區,3,19
14019,2022/4/25,2022/4/25,高雄市,湖內區,2,6
14020,2022/4/25,2022/4/25,高雄市,永安區,1,5
14021,2022/4/25,2022/4/25,高雄市,杉林區,1,2
14022,2022/4/25,2022/4/25,高雄市,阿蓮區,1,2
14023,2022/4/24,2022/4/24,南投縣,全區,16,146
14024,2022/4/24,2022/4/24,南投縣,南投市,3,46
14025,2022/4/24,2022/4/24,南投縣,草屯鎮,2,31
14026,2022/4/24,2022/4/24,南投縣,名間鄉,3,21
14027,2022/4/24,2022/4/24,南投縣,竹山鎮,3,17
14028,2022/4/24,2022/4/24,南投縣,埔里鎮,1,13
14029,2022/4/24,2022/4/24,南投縣,信義鄉,2,6
14030,2022/4/24,2022/4/24,南投縣,仁愛鄉,1,3
14031,2022/4/24,2022/4/24,南投縣,水里鄉,1,3
14032,2022/4/24,2022/4/24,台中市,全區,194,1424
14033,2022/4/24,2022/4/24,台中市,西屯區,26,206
14034,2022/4/24,2022/4/24,台中市,北屯區,33,198
14035,2022/4/24,2022/4/24,台中市,大里區,23,114
14036,2022/4/24,2022/4/24,台中市,北區,20,110
14037,2022/4/24,2022/4/24,台中市,南屯區,13,97
14038,2022/4/24,2022/4/24,台中市,太平區,16,87
14039,2022/4/24,2022/4/24,台中市,南區,11,76
14040,2022/4/24,2022/4/24,台中市,西區,7,59
14041,2022/4/24,2022/4/24,台中市,霧峰區,9,53
14042,2022/4/24,2022/4/24,台中市,龍井區,6,47
14043,2022/4/24,2022/4/24,台中市,沙鹿區,3,40
14044,2022/4/24,2022/4/24,台中市,大雅區,1,37
14045,2022/4/24,2022/4/24,台中市,東區,2,37
14046,2022/4/24,2022/4/24,台中市,潭子區,3,34
14047,2022/4/24,2022/4/24,台中市,清水區,5,33
14048,2022/4/24,2022/4/24,台中市,豐原區,2,32
14049,2022/4/24,2022/4/24,台中市,烏日區,2,23
14050,2022/4/24,2022/4/24,台中市,大甲區,4,20
14051,2022/4/24,2022/4/24,台中市,梧棲區,1,18
14052,2022/4/24,2022/4/24,台中市,中區,1,16
14053,2022/4/24,2022/4/24,台中市,后里區,2,16
14054,2022/4/24,2022/4/24,台中市,神岡區,1,10
14055,2022/4/24,2022/4/24,台中市,新社區,1,6
14056,2022/4/24,2022/4/24,台中市,大安區,2,3
14057,2022/4/24,2022/4/24,台北市,全區,1001,11525
14058,2022/4/24,2022/4/24,台北市,萬華區,131,2520
14059,2022/4/24,2022/4/24,台北市,中山區,110,1174
14060,2022/4/24,2022/4/24,台北市,大安區,116,1022
14061,2022/4/24,2022/4/24,台北市,士林區,96,1009
14062,2022/4/24,2022/4/24,台北市,信義區,91,949
14063,2022/4/24,2022/4/24,台北市,文山區,94,933
14064,2022/4/24,2022/4/24,台北市,北投區,66,789
14065,2022/4/24,2022/4/24,台北市,大同區,56,748
14066,2022/4/24,2022/4/24,台北市,內湖區,79,742
14067,2022/4/24,2022/4/24,台北市,中正區,56,629
14068,2022/4/24,2022/4/24,台北市,松山區,80,617
14069,2022/4/24,2022/4/24,台北市,南港區,26,393
14070,2022/4/24,2022/4/24,台南市,全區,72,575
14071,2022/4/24,2022/4/24,台南市,永康區,13,104
14072,2022/4/24,2022/4/24,台南市,安南區,10,61
14073,2022/4/24,2022/4/24,台南市,東區,9,48
14074,2022/4/24,2022/4/24,台南市,新營區,1,37
14075,2022/4/24,2022/4/24,台南市,北區,3,36
14076,2022/4/24,2022/4/24,台南市,歸仁區,6,28
14077,2022/4/24,2022/4/24,台南市,仁德區,3,26
14078,2022/4/24,2022/4/24,台南市,善化區,3,26
14079,2022/4/24,2022/4/24,台南市,南區,2,24
14080,2022/4/24,2022/4/24,台南市,鹽水區,1,23
14081,2022/4/24,2022/4/24,台南市,安平區,5,22
14082,2022/4/24,2022/4/24,台南市,佳里區,4,16
14083,2022/4/24,2022/4/24,台南市,新市區,3,16
14084,2022/4/24,2022/4/24,台南市,白河區,1,13
14085,2022/4/24,2022/4/24,台南市,柳營區,2,9
14086,2022/4/24,2022/4/24,台南市,麻豆區,2,9
14087,2022/4/24,2022/4/24,台南市,安定區,1,8
14088,2022/4/24,2022/4/24,台南市,七股區,2,6
14089,2022/4/24,2022/4/24,台南市,新化區,1,3
14090,2022/4/24,2022/4/24,台東縣,全區,25,275
14091,2022/4/24,2022/4/24,台東縣,成功鎮,11,117
14092,2022/4/24,2022/4/24,台東縣,台東市,10,84
14093,2022/4/24,2022/4/24,台東縣,卑南鄉,4,21
14094,2022/4/24,2022/4/24,嘉義市,全區,9,81
14095,2022/4/24,2022/4/24,嘉義市,西區,6,58
14096,2022/4/24,2022/4/24,嘉義市,東區,3,23
14097,2022/4/24,2022/4/24,嘉義縣,全區,13,133
14098,2022/4/24,2022/4/24,嘉義縣,太保市,8,24
14099,2022/4/24,2022/4/24,嘉義縣,民雄鄉,1,12
14100,2022/4/24,2022/4/24,嘉義縣,六腳鄉,2,7
14101,2022/4/24,2022/4/24,嘉義縣,中埔鄉,2,3
14102,2022/4/24,2022/4/24,基隆市,全區,365,2955
14103,2022/4/24,2022/4/24,基隆市,仁愛區,58,561
14104,2022/4/24,2022/4/24,基隆市,中正區,72,553
14105,2022/4/24,2022/4/24,基隆市,安樂區,76,533
14106,2022/4/24,2022/4/24,基隆市,信義區,58,489
14107,2022/4/24,2022/4/24,基隆市,中山區,37,359
14108,2022/4/24,2022/4/24,基隆市,暖暖區,28,252
14109,2022/4/24,2022/4/24,基隆市,七堵區,36,207
14110,2022/4/24,2022/4/24,境外移入,全區,90,10490
14111,2022/4/24,2022/4/24,境外移入,空值,90,10490
14112,2022/4/24,2022/4/24,宜蘭縣,全區,320,1246
14113,2022/4/24,2022/4/24,宜蘭縣,冬山鄉,209,317
14114,2022/4/24,2022/4/24,宜蘭縣,宜蘭市,19,184
14115,2022/4/24,2022/4/24,宜蘭縣,羅東鎮,31,175
14116,2022/4/24,2022/4/24,宜蘭縣,南澳鄉,12,156
14117,2022/4/24,2022/4/24,宜蘭縣,頭城鎮,14,87
14118,2022/4/24,2022/4/24,宜蘭縣,礁溪鄉,12,81
14119,2022/4/24,2022/4/24,宜蘭縣,五結鄉,5,79
14120,2022/4/24,2022/4/24,宜蘭縣,員山鄉,5,53
14121,2022/4/24,2022/4/24,宜蘭縣,蘇澳鎮,4,38
14122,2022/4/24,2022/4/24,宜蘭縣,三星鄉,5,36
14123,2022/4/24,2022/4/24,宜蘭縣,壯圍鄉,3,25
14124,2022/4/24,2022/4/24,宜蘭縣,大同鄉,1,15
14125,2022/4/24,2022/4/24,屏東縣,全區,36,415
14126,2022/4/24,2022/4/24,屏東縣,東港鎮,14,77
14127,2022/4/24,2022/4/24,屏東縣,屏東市,4,65
14128,2022/4/24,2022/4/24,屏東縣,九如鄉,3,35
14129,2022/4/24,2022/4/24,屏東縣,潮州鎮,1,24
14130,2022/4/24,2022/4/24,屏東縣,恆春鎮,4,18
14131,2022/4/24,2022/4/24,屏東縣,枋寮鄉,2,17
14132,2022/4/24,2022/4/24,屏東縣,萬丹鄉,2,12
14133,2022/4/24,2022/4/24,屏東縣,佳冬鄉,2,4
14134,2022/4/24,2022/4/24,屏東縣,車城鄉,1,3
14135,2022/4/24,2022/4/24,屏東縣,林邊鄉,1,3
14136,2022/4/24,2022/4/24,屏東縣,獅子鄉,1,1
14137,2022/4/24,2022/4/24,屏東縣,滿州鄉,1,1
14138,2022/4/24,2022/4/24,彰化縣,全區,50,582
14139,2022/4/24,2022/4/24,彰化縣,彰化市,12,107
14140,2022/4/24,2022/4/24,彰化縣,溪湖鎮,1,67
14141,2022/4/24,2022/4/24,彰化縣,員林市,5,62
14142,2022/4/24,2022/4/24,彰化縣,鹿港鎮,4,42
14143,2022/4/24,2022/4/24,彰化縣,和美鎮,5,39
14144,2022/4/24,2022/4/24,彰化縣,埔心鄉,1,34
14145,2022/4/24,2022/4/24,彰化縣,埤頭鄉,1,34
14146,2022/4/24,2022/4/24,彰化縣,二林鎮,3,23
14147,2022/4/24,2022/4/24,彰化縣,永靖鄉,1,21
14148,2022/4/24,2022/4/24,彰化縣,秀水鄉,1,21
14149,2022/4/24,2022/4/24,彰化縣,福興鄉,3,18
14150,2022/4/24,2022/4/24,彰化縣,花壇鄉,1,16
14151,2022/4/24,2022/4/24,彰化縣,大村鄉,2,14
14152,2022/4/24,2022/4/24,彰化縣,北斗鎮,3,12
14153,2022/4/24,2022/4/24,彰化縣,社頭鄉,4,12
14154,2022/4/24,2022/4/24,彰化縣,埔鹽鄉,1,9
14155,2022/4/24,2022/4/24,彰化縣,溪州鄉,1,9
14156,2022/4/24,2022/4/24,彰化縣,伸港鄉,1,5
14157,2022/4/24,2022/4/24,新北市,全區,2064,19639
14158,2022/4/24,2022/4/24,新北市,板橋區,317,3291
14159,2022/4/24,2022/4/24,新北市,中和區,274,2605
14160,2022/4/24,2022/4/24,新北市,三重區,371,2467
14161,2022/4/24,2022/4/24,新北市,新莊區,180,2060
14162,2022/4/24,2022/4/24,新北市,新店區,125,1311
14163,2022/4/24,2022/4/24,新北市,土城區,100,1195
14164,2022/4/24,2022/4/24,新北市,永和區,55,980
14165,2022/4/24,2022/4/24,新北市,蘆洲區,123,881
14166,2022/4/24,2022/4/24,新北市,汐止區,96,819
14167,2022/4/24,2022/4/24,新北市,樹林區,82,728
14168,2022/4/24,2022/4/24,新北市,三峽區,67,677
14169,2022/4/24,2022/4/24,新北市,淡水區,30,529
14170,2022/4/24,2022/4/24,新北市,五股區,29,424
14171,2022/4/24,2022/4/24,新北市,瑞芳區,60,333
14172,2022/4/24,2022/4/24,新北市,林口區,46,324
14173,2022/4/24,2022/4/24,新北市,鶯歌區,45,322
14174,2022/4/24,2022/4/24,新北市,泰山區,23,284
14175,2022/4/24,2022/4/24,新北市,八里區,15,113
14176,2022/4/24,2022/4/24,新北市,深坑區,4,99
14177,2022/4/24,2022/4/24,新北市,金山區,9,53
14178,2022/4/24,2022/4/24,新北市,萬里區,5,28
14179,2022/4/24,2022/4/24,新北市,貢寮區,1,27
14180,2022/4/24,2022/4/24,新北市,三芝區,4,26
14181,2022/4/24,2022/4/24,新北市,烏來區,1,19
14182,2022/4/24,2022/4/24,新北市,石碇區,1,16
14183,2022/4/24,2022/4/24,新北市,平溪區,1,4
14184,2022/4/24,2022/4/24,新竹市,全區,43,403
14185,2022/4/24,2022/4/24,新竹市,東區,16,168
14186,2022/4/24,2022/4/24,新竹市,北區,16,135
14187,2022/4/24,2022/4/24,新竹市,香山區,11,100
14188,2022/4/24,2022/4/24,新竹縣,全區,73,709
14189,2022/4/24,2022/4/24,新竹縣,竹北市,26,223
14190,2022/4/24,2022/4/24,新竹縣,新豐鄉,6,145
14191,2022/4/24,2022/4/24,新竹縣,竹東鎮,17,137
14192,2022/4/24,2022/4/24,新竹縣,湖口鄉,7,126
14193,2022/4/24,2022/4/24,新竹縣,新埔鎮,6,35
14194,2022/4/24,2022/4/24,新竹縣,關西鎮,9,17
14195,2022/4/24,2022/4/24,新竹縣,芎林鄉,1,9
14196,2022/4/24,2022/4/24,新竹縣,北埔鄉,1,2
14197,2022/4/24,2022/4/24,桃園市,全區,795,6386
14198,2022/4/24,2022/4/24,桃園市,桃園區,248,1622
14199,2022/4/24,2022/4/24,桃園市,龜山區,81,1293
14200,2022/4/24,2022/4/24,桃園市,中壢區,124,1032
14201,2022/4/24,2022/4/24,桃園市,八德區,42,532
14202,2022/4/24,2022/4/24,桃園市,蘆竹區,124,434
14203,2022/4/24,2022/4/24,桃園市,平鎮區,50,352
14204,2022/4/24,2022/4/24,桃園市,楊梅區,37,251
14205,2022/4/24,2022/4/24,桃園市,大溪區,39,244
14206,2022/4/24,2022/4/24,桃園市,大園區,17,243
14207,2022/4/24,2022/4/24,桃園市,龍潭區,20,169
14208,2022/4/24,2022/4/24,桃園市,觀音區,5,156
14209,2022/4/24,2022/4/24,桃園市,復興區,6,30
